timestamp,cpu_pct,ram_used_mb,ram_total_mb,ram_pct,disk_write_kb_s
2026-07-27 19:02:35,11,18355,32639,56.2,0
2026-07-27 19:02:42,5,18350,32639,56.2,0
2026-07-27 19:02:48,18,18322,32639,56.1,0
2026-07-27 19:02:54,6,18322,32639,56.1,297.4
2026-07-27 19:03:01,10,18318,32639,56.1,0
2026-07-27 19:03:07,3,18309,32639,56.1,0
2026-07-27 19:03:14,8,18333,32639,56.2,0
2026-07-27 19:03:20,8,18334,32639,56.2,0
2026-07-27 19:03:27,0,18357,32639,56.2,0
2026-07-27 19:03:33,3,18368,32639,56.3,0
2026-07-27 19:03:39,1,18329,32639,56.2,185.5
2026-07-27 19:03:46,2,18307,32639,56.1,0
2026-07-27 19:03:52,3,18304,32639,56.1,0
2026-07-27 19:03:59,6,18334,32639,56.2,262.1
2026-07-27 19:04:05,6,18296,32639,56.1,0
2026-07-27 19:04:12,5,18315,32639,56.1,0
2026-07-27 19:04:18,5,18319,32639,56.1,0
2026-07-27 19:04:24,3,18323,32639,56.1,0
2026-07-27 19:04:31,7,18327,32639,56.2,0
2026-07-27 19:04:38,9,18354,32639,56.2,15.4
2026-07-27 19:04:45,6,18356,32639,56.2,245.8
2026-07-27 19:04:51,21,18388,32639,56.3,125.3
2026-07-27 19:04:57,3,18384,32639,56.3,0
2026-07-27 19:05:04,14,18377,32639,56.3,0
2026-07-27 19:05:17,1,18394,32639,56.4,0
2026-07-27 19:05:23,11,18432,32639,56.5,0
2026-07-27 19:05:30,4,18416,32639,56.4,3031.3
2026-07-27 19:05:36,5,18408,32639,56.4,0
2026-07-27 19:05:43,3,18405,32639,56.4,0
2026-07-27 19:05:49,8,18426,32639,56.5,4200.5
2026-07-27 19:05:56,9,18375,32639,56.3,0
2026-07-27 19:06:02,8,18377,32639,56.3,0
2026-07-27 19:06:08,4,18400,32639,56.4,63.1
2026-07-27 19:06:15,4,18387,32639,56.3,237.5
2026-07-27 19:06:21,13,18408,32639,56.4,0
2026-07-27 19:06:28,4,18394,32639,56.4,0
2026-07-27 19:06:34,1,18417,32639,56.4,15.4
2026-07-27 19:06:40,10,18425,32639,56.5,232.6
2026-07-27 19:06:47,6,18172,32639,55.7,0
2026-07-27 19:06:53,2,13964,32639,42.8,0
2026-07-27 19:07:00,5,13962,32639,42.8,31.7
2026-07-27 19:07:06,3,13961,32639,42.8,0
2026-07-27 19:07:13,2,13963,32639,42.8,0
2026-07-27 19:07:19,9,13959,32639,42.8,0
2026-07-27 19:07:25,11,13967,32639,42.8,138.3
2026-07-27 19:07:32,1,13987,32639,42.9,0
2026-07-27 19:07:38,4,13954,32639,42.8,0
2026-07-27 19:07:45,7,13962,32639,42.8,0
2026-07-27 19:09:08,6,14319,32639,43.9,0
2026-07-27 19:09:15,4,14355,32639,44,1112.6
2026-07-27 19:09:21,6,14397,32639,44.1,0
2026-07-27 19:09:28,38,14577,32639,44.7,30.6
2026-07-27 19:09:34,11,14655,32639,44.9,0
2026-07-27 19:09:41,27,14675,32639,45,404.8
2026-07-27 19:09:47,11,15281,32639,46.8,0
2026-07-27 19:09:54,32,15759,32639,48.3,0
2026-07-27 19:10:00,31,15762,32639,48.3,0
2026-07-27 19:10:06,16,15766,32639,48.3,0
2026-07-27 19:10:13,24,15802,32639,48.4,0
2026-07-27 19:10:19,43,16015,32639,49.1,441.9
2026-07-27 19:10:26,29,16081,32639,49.3,1333.2
2026-07-27 19:10:32,15,16079,32639,49.3,789.5
2026-07-27 19:10:39,21,16103,32639,49.3,0
2026-07-27 19:10:45,32,16066,32639,49.2,0
2026-07-27 19:10:52,34,16095,32639,49.3,944.7
2026-07-27 19:10:58,24,16037,32639,49.1,77.2
2026-07-27 19:11:05,18,16044,32639,49.2,0
2026-07-27 19:11:11,22,16158,32639,49.5,0
2026-07-27 19:11:17,5,15993,32639,49,124.3
2026-07-27 19:11:24,5,15982,32639,49,0
2026-07-27 19:11:30,1,15954,32639,48.9,0
2026-07-27 19:11:37,11,15956,32639,48.9,15.3
2026-07-27 19:11:43,11,15955,32639,48.9,0
2026-07-27 19:11:50,3,15951,32639,48.9,0
2026-07-27 19:11:56,12,15947,32639,48.9,248.3
2026-07-27 19:12:02,1,15959,32639,48.9,0
2026-07-27 19:12:09,3,15961,32639,48.9,0
2026-07-27 19:12:15,6,15920,32639,48.8,15.4
2026-07-27 19:12:22,0,15933,32639,48.8,181.5
2026-07-27 19:12:28,1,15941,32639,48.8,0
2026-07-27 19:12:34,0,15948,32639,48.9,0
2026-07-27 19:12:41,2,15956,32639,48.9,0
2026-07-27 19:12:47,2,15959,32639,48.9,0
2026-07-27 19:12:54,3,15964,32639,48.9,0
2026-07-27 19:13:00,1,15964,32639,48.9,0
2026-07-27 19:13:07,0,15967,32639,48.9,107
2026-07-27 19:13:13,6,15967,32639,48.9,0
2026-07-27 19:13:19,3,16023,32639,49.1,0
2026-07-27 19:13:26,4,16042,32639,49.1,0
2026-07-27 19:13:32,6,16037,32639,49.1,0
2026-07-27 19:13:39,12,16040,32639,49.1,0
2026-07-27 19:13:45,12,14645,32639,44.9,0
2026-07-27 19:13:52,10,14667,32639,44.9,171.5
2026-07-27 19:13:58,19,15393,32639,47.2,348
2026-07-27 19:14:05,19,15616,32639,47.8,0
2026-07-27 19:14:11,23,15768,32639,48.3,0
2026-07-27 19:14:17,23,15916,32639,48.8,257.3
2026-07-27 19:14:24,14,15855,32639,48.6,0
2026-07-27 19:14:30,16,15884,32639,48.7,0
2026-07-27 19:14:37,23,15970,32639,48.9,0
2026-07-27 19:14:43,15,16089,32639,49.3,439.7
2026-07-27 19:14:50,23,16095,32639,49.3,0
2026-07-27 19:14:56,16,16103,32639,49.3,0
2026-07-27 19:15:03,13,16103,32639,49.3,0
2026-07-27 19:15:09,18,16104,32639,49.3,0
2026-07-27 19:15:15,24,16093,32639,49.3,0
2026-07-27 19:15:22,12,16105,32639,49.3,0
2026-07-27 19:15:28,7,16012,32639,49.1,0
2026-07-27 19:15:35,3,15994,32639,49,0
2026-07-27 19:15:41,12,16005,32639,49,0
2026-07-27 19:15:48,11,16003,32639,49,0
2026-07-27 19:15:54,7,16023,32639,49.1,0
2026-07-27 19:16:00,6,16037,32639,49.1,0
2026-07-27 19:16:07,7,16022,32639,49.1,0
2026-07-27 19:16:13,3,16005,32639,49,15.6
2026-07-27 19:16:20,13,16028,32639,49.1,0
2026-07-27 19:16:26,10,16014,32639,49.1,1137.7
2026-07-27 19:16:32,11,16003,32639,49,62.6
2026-07-27 19:16:39,10,16026,32639,49.1,0
2026-07-27 19:16:45,4,16018,32639,49.1,0
2026-07-27 19:16:52,11,16046,32639,49.2,0
2026-07-27 19:16:58,1,16020,32639,49.1,60.8
2026-07-27 19:17:05,12,16029,32639,49.1,9953.8
2026-07-27 19:17:11,4,16010,32639,49.1,750.5
2026-07-27 19:17:17,0,16009,32639,49,122.9
2026-07-27 19:17:24,2,16001,32639,49,0
2026-07-27 19:17:30,5,16000,32639,49,0
2026-07-27 19:17:37,3,16011,32639,49.1,46.4
2026-07-27 19:17:43,3,15993,32639,49,0
2026-07-27 19:17:50,3,16009,32639,49,121.7
2026-07-27 19:17:56,0,15966,32639,48.9,0
2026-07-27 19:18:02,6,15981,32639,49,93.1
2026-07-27 19:18:09,1,15985,32639,49,0
2026-07-27 19:18:15,9,16019,32639,49.1,0
2026-07-27 19:18:22,7,16020,32639,49.1,233.5
2026-07-27 19:18:28,9,16008,32639,49,0
2026-07-27 19:18:34,4,16003,32639,49,0
2026-07-27 19:18:41,5,16015,32639,49.1,0
2026-07-27 19:18:47,6,16015,32639,49.1,122
2026-07-27 19:18:54,1,16021,32639,49.1,0
2026-07-27 19:19:00,11,16018,32639,49.1,0
2026-07-27 19:19:07,5,16030,32639,49.1,189.9
2026-07-27 19:19:13,3,16039,32639,49.1,0
2026-07-27 19:19:19,4,16043,32639,49.2,490.4
2026-07-27 19:19:26,8,15991,32639,49,0
2026-07-27 19:19:32,4,15990,32639,49,77.1
2026-07-27 19:19:39,1,15995,32639,49,0
2026-07-27 19:19:45,19,16030,32639,49.1,0
2026-07-27 19:19:52,13,16032,32639,49.1,0
2026-07-27 19:19:58,9,16046,32639,49.2,0
2026-07-27 19:20:04,3,16039,32639,49.1,0
2026-07-27 19:20:11,12,16013,32639,49.1,0
2026-07-27 19:20:17,7,16026,32639,49.1,141.7
2026-07-27 19:20:24,7,16033,32639,49.1,0
2026-07-27 19:20:30,10,15998,32639,49,0
2026-07-27 19:20:37,10,15976,32639,48.9,0
2026-07-27 19:20:44,9,16008,32639,49,0
2026-07-27 19:20:50,13,16001,32639,49,0
2026-07-27 19:20:57,8,15981,32639,49,106.2
2026-07-27 19:21:03,11,15975,32639,48.9,0
2026-07-27 19:21:10,1,15976,32639,48.9,0
2026-07-27 19:21:16,1,15953,32639,48.9,0
2026-07-27 19:21:23,1,15955,32639,48.9,0
2026-07-27 19:21:29,14,15948,32639,48.9,0
2026-07-27 19:21:35,5,15975,32639,48.9,0
2026-07-27 19:21:42,0,15985,32639,49,122.5
2026-07-27 19:21:48,14,15975,32639,48.9,0
2026-07-27 19:21:55,1,15969,32639,48.9,0
2026-07-27 19:22:01,0,15974,32639,48.9,15.8
2026-07-27 19:22:07,1,15978,32639,49,0
2026-07-27 19:22:14,1,15975,32639,48.9,0
2026-07-27 19:22:20,7,15975,32639,48.9,0
2026-07-27 19:22:27,5,16060,32639,49.2,2113.1
2026-07-27 19:22:33,31,16100,32639,49.3,15.2
2026-07-27 19:22:40,14,16146,32639,49.5,0
2026-07-27 19:22:46,13,16092,32639,49.3,1651.2
2026-07-27 19:22:52,23,16161,32639,49.5,343.4
2026-07-27 19:22:59,12,16137,32639,49.4,0
2026-07-27 19:23:05,8,16142,32639,49.5,0
2026-07-27 19:23:12,15,16125,32639,49.4,2216
2026-07-27 19:23:18,7,16123,32639,49.4,0
2026-07-27 19:23:25,10,16146,32639,49.5,0
2026-07-27 19:23:31,4,16124,32639,49.4,15.2
2026-07-27 19:23:37,0,16137,32639,49.4,0
2026-07-27 19:23:44,14,16145,32639,49.5,123.9
2026-07-27 19:23:50,5,16146,32639,49.5,0
2026-07-27 19:23:57,0,16090,32639,49.3,0
2026-07-27 19:24:03,6,16112,32639,49.4,0
2026-07-27 19:24:09,23,16146,32639,49.5,0
2026-07-27 19:24:16,8,16150,32639,49.5,183.1
2026-07-27 19:24:22,1,16156,32639,49.5,0
2026-07-27 19:24:29,8,16142,32639,49.5,0
2026-07-27 19:24:35,19,16167,32639,49.5,0
2026-07-27 19:24:42,0,16160,32639,49.5,0
2026-07-27 19:24:48,1,16159,32639,49.5,230.5
2026-07-27 19:24:54,0,16166,32639,49.5,0
2026-07-27 19:25:01,1,16167,32639,49.5,0
2026-07-27 19:25:07,3,16137,32639,49.4,0
2026-07-27 19:25:14,4,16125,32639,49.4,0
2026-07-27 19:25:20,7,16141,32639,49.5,0
2026-07-27 19:25:27,10,16162,32639,49.5,0
2026-07-27 19:25:33,3,16121,32639,49.4,345.7
2026-07-27 19:25:39,14,16058,32639,49.2,0
2026-07-27 19:25:46,9,16073,32639,49.2,30.8
2026-07-27 19:25:52,15,16170,32639,49.5,604.2
2026-07-27 19:25:59,7,16256,32639,49.8,0
2026-07-27 19:26:05,12,16171,32639,49.5,0
2026-07-27 19:26:12,3,16140,32639,49.5,0
2026-07-27 19:26:18,7,16108,32639,49.4,0
2026-07-27 19:26:24,13,16102,32639,49.3,0
2026-07-27 19:26:31,17,16098,32639,49.3,4052.4
2026-07-27 19:26:37,12,16095,32639,49.3,0
2026-07-27 19:26:44,2,16176,32639,49.6,0
2026-07-27 19:26:50,13,16159,32639,49.5,684.1
2026-07-27 19:26:56,15,14185,32639,43.5,0
2026-07-27 19:27:03,6,14184,32639,43.5,0
2026-07-27 19:27:09,25,14224,32639,43.6,169.9
2026-07-27 19:27:16,13,14511,32639,44.5,94.1
2026-07-27 19:27:22,39,14556,32639,44.6,0
2026-07-27 19:27:29,6,14551,32639,44.6,0
2026-07-27 19:27:35,10,14537,32639,44.5,0
2026-07-27 19:27:41,11,14164,32639,43.4,0
2026-07-27 19:27:48,4,14171,32639,43.4,0
2026-07-27 19:27:54,1,14134,32639,43.3,0
2026-07-27 19:28:01,9,14173,32639,43.4,15.8
2026-07-27 19:28:07,2,14166,32639,43.4,0
2026-07-27 19:28:14,11,14531,32639,44.5,0
2026-07-27 19:28:20,7,14549,32639,44.6,0
2026-07-27 19:28:26,2,14570,32639,44.6,15.2
2026-07-27 19:28:33,7,14523,32639,44.5,0
2026-07-27 19:28:39,1,14501,32639,44.4,0
2026-07-27 19:28:46,3,14509,32639,44.5,15.3
2026-07-27 19:28:52,1,14521,32639,44.5,0
2026-07-27 19:28:59,3,14514,32639,44.5,0
2026-07-27 19:29:05,1,14530,32639,44.5,0
2026-07-27 19:29:11,7,14547,32639,44.6,0
2026-07-27 19:29:18,13,14558,32639,44.6,0
2026-07-27 19:29:24,3,14533,32639,44.5,0
2026-07-27 19:29:31,20,14540,32639,44.5,0
2026-07-27 19:29:37,3,14562,32639,44.6,0
2026-07-27 19:29:44,4,14561,32639,44.6,0
2026-07-27 19:29:50,9,14546,32639,44.6,0
2026-07-27 19:29:56,9,14551,32639,44.6,307.8
2026-07-27 19:30:03,6,14570,32639,44.6,0
2026-07-27 19:30:09,2,14575,32639,44.7,0
2026-07-27 19:30:16,8,14512,32639,44.5,31.3
2026-07-27 19:30:22,4,14600,32639,44.7,0
2026-07-27 19:30:29,3,14497,32639,44.4,0
2026-07-27 19:30:35,17,14496,32639,44.4,15.1
2026-07-27 19:30:41,5,14513,32639,44.5,0
2026-07-27 19:30:48,3,14094,32639,43.2,0
2026-07-27 19:30:54,5,14079,32639,43.1,0
2026-07-27 19:31:01,8,14079,32639,43.1,0
2026-07-27 19:31:07,8,14107,32639,43.2,46.7
2026-07-27 19:31:13,21,14329,32639,43.9,510.7
2026-07-27 19:31:20,7,14105,32639,43.2,143.2
2026-07-27 19:31:26,4,14136,32639,43.3,0
2026-07-27 19:31:33,16,14171,32639,43.4,0
2026-07-27 19:31:39,14,14165,32639,43.4,0
2026-07-27 19:31:46,13,14137,32639,43.3,15.6
2026-07-27 19:31:52,13,14128,32639,43.3,0
2026-07-27 19:31:58,2,14127,32639,43.3,0
2026-07-27 19:32:05,6,14119,32639,43.3,0
2026-07-27 19:32:11,13,14129,32639,43.3,0
2026-07-27 19:32:18,0,14109,32639,43.2,0
2026-07-27 19:32:24,38,14267,32639,43.7,185.1
2026-07-27 19:32:31,7,14502,32639,44.4,0
2026-07-27 19:32:37,4,14526,32639,44.5,0
2026-07-27 19:32:43,4,14531,32639,44.5,0
2026-07-27 19:32:50,9,14498,32639,44.4,677.2
2026-07-27 19:32:56,12,14513,32639,44.5,0
2026-07-27 19:33:03,14,14528,32639,44.5,0
2026-07-27 19:33:09,0,14525,32639,44.5,0
2026-07-27 19:33:16,17,14586,32639,44.7,46.3
2026-07-27 19:33:22,2,14557,32639,44.6,0
2026-07-27 19:33:28,4,14556,32639,44.6,0
2026-07-27 19:33:35,2,14562,32639,44.6,0
2026-07-27 19:33:41,7,14513,32639,44.5,0
2026-07-27 19:33:48,0,14522,32639,44.5,0
2026-07-27 19:33:54,1,14524,32639,44.5,3059.1
2026-07-27 19:34:01,10,14524,32639,44.5,15.5
2026-07-27 19:34:07,9,14531,32639,44.5,0
2026-07-27 19:34:13,1,14534,32639,44.5,197.9
2026-07-27 19:34:20,9,14553,32639,44.6,1125.8
2026-07-27 19:34:26,9,14565,32639,44.6,0
2026-07-27 19:34:33,3,14484,32639,44.4,0
2026-07-27 19:34:39,0,14501,32639,44.4,0
2026-07-27 19:34:46,5,14522,32639,44.5,15.7
2026-07-27 19:34:52,14,14557,32639,44.6,0
2026-07-27 19:34:58,16,14539,32639,44.5,0
2026-07-27 19:35:05,6,14547,32639,44.6,0
2026-07-27 19:35:11,7,14555,32639,44.6,0
2026-07-27 19:35:18,3,14557,32639,44.6,0
2026-07-27 19:35:24,3,14550,32639,44.6,0
2026-07-27 19:35:30,9,14564,32639,44.6,282.2
2026-07-27 19:35:37,35,14722,32639,45.1,0
2026-07-27 19:35:44,42,16030,32639,49.1,126.2
2026-07-27 19:35:51,29,16235,32639,49.7,426.3
2026-07-27 19:35:57,27,16473,32639,50.5,0
2026-07-27 19:36:04,24,16623,32639,50.9,0
2026-07-27 19:36:10,16,16808,32639,51.5,172.5
2026-07-27 19:36:17,21,16826,32639,51.6,0
2026-07-27 19:36:23,14,17128,32639,52.5,0
2026-07-27 19:36:29,16,17433,32639,53.4,0
2026-07-27 19:36:36,12,17450,32639,53.5,0
2026-07-27 19:36:42,12,17455,32639,53.5,0
2026-07-27 19:36:50,13,17482,32639,53.6,0
2026-07-27 19:36:56,17,17453,32639,53.5,0
2026-07-27 19:37:03,51,17463,32639,53.5,0
2026-07-27 19:37:09,29,17462,32639,53.5,0
2026-07-27 19:37:16,12,17483,32639,53.6,0
2026-07-27 19:37:22,10,17478,32639,53.5,0
2026-07-27 19:37:29,15,17489,32639,53.6,0
2026-07-27 19:37:35,20,17492,32639,53.6,0
2026-07-27 19:37:42,6,17289,32639,53,303.1
2026-07-27 19:37:48,18,17291,32639,53,0
2026-07-27 19:37:54,20,17296,32639,53,47.6
2026-07-27 19:38:01,22,17314,32639,53,0
2026-07-27 19:38:07,20,17314,32639,53,325.2
2026-07-27 19:38:14,13,17318,32639,53.1,0
2026-07-27 19:38:20,15,17325,32639,53.1,0
2026-07-27 19:38:27,17,17326,32639,53.1,0
2026-07-27 19:38:33,17,17307,32639,53,0
2026-07-27 19:38:39,17,17306,32639,53,234.6
2026-07-27 19:38:46,21,17308,32639,53,0
2026-07-27 19:38:52,14,17304,32639,53,686.6
2026-07-27 19:38:59,18,17308,32639,53,0
2026-07-27 19:39:05,27,17307,32639,53,0
2026-07-27 19:39:12,18,17308,32639,53,278
2026-07-27 19:39:18,11,17316,32639,53.1,350.1
2026-07-27 19:39:25,18,17300,32639,53,350.6
2026-07-27 19:39:31,20,17294,32639,53,0
2026-07-27 19:39:38,45,17245,32639,52.8,0
2026-07-27 19:39:44,23,17253,32639,52.9,0
2026-07-27 19:39:50,16,17258,32639,52.9,0
2026-07-27 19:39:57,13,17266,32639,52.9,0
2026-07-27 19:40:03,20,17270,32639,52.9,152.5
2026-07-27 19:40:10,41,17270,32639,52.9,0
2026-07-27 19:40:16,9,17285,32639,53,348.1
2026-07-27 19:40:23,37,17473,32639,53.5,31.7
2026-07-27 19:40:29,17,17396,32639,53.3,1992.4
2026-07-27 19:40:36,28,17388,32639,53.3,0
2026-07-27 19:40:42,12,17395,32639,53.3,0
2026-07-27 19:40:49,15,17349,32639,53.2,0
2026-07-27 19:40:55,22,17314,32639,53,150.7
2026-07-27 19:41:01,15,17326,32639,53.1,0
2026-07-27 19:41:08,17,17329,32639,53.1,0
2026-07-27 19:41:14,20,17327,32639,53.1,0
2026-07-27 19:41:21,17,17343,32639,53.1,0
2026-07-27 19:41:27,15,17336,32639,53.1,0
2026-07-27 19:41:34,23,17325,32639,53.1,0
2026-07-27 19:41:40,25,17331,32639,53.1,325.2
2026-07-27 19:41:47,17,17292,32639,53,0
2026-07-27 19:41:53,18,17297,32639,53,0
2026-07-27 19:41:59,10,17307,32639,53,0
2026-07-27 19:42:06,19,17317,32639,53.1,121.4
2026-07-27 19:42:12,20,17318,32639,53.1,0
2026-07-27 19:42:19,14,17325,32639,53.1,0
2026-07-27 19:42:25,22,17329,32639,53.1,0
2026-07-27 19:42:32,18,17338,32639,53.1,272.4
2026-07-27 19:42:38,12,17308,32639,53,0
2026-07-27 19:42:45,15,17050,32639,52.2,0
2026-07-27 19:42:51,39,17065,32639,52.3,0
2026-07-27 19:42:57,13,17062,32639,52.3,0
2026-07-27 19:43:04,41,17067,32639,52.3,0
2026-07-27 19:43:10,12,17065,32639,52.3,438.3
2026-07-27 19:43:17,14,17052,32639,52.2,0
2026-07-27 19:43:24,10,17057,32639,52.3,196.4
2026-07-27 19:43:30,23,17060,32639,52.3,0
2026-07-27 19:43:37,18,17021,32639,52.1,0
2026-07-27 19:43:43,12,17032,32639,52.2,0
2026-07-27 19:43:49,26,17035,32639,52.2,497.7
2026-07-27 19:43:56,21,17053,32639,52.2,0
2026-07-27 19:44:02,52,17046,32639,52.2,0
2026-07-27 19:44:09,21,17044,32639,52.2,0
2026-07-27 19:44:15,22,17053,32639,52.2,0
2026-07-27 19:44:22,12,17054,32639,52.3,0
2026-07-27 19:44:28,15,17025,32639,52.2,0
2026-07-27 19:44:35,18,17024,32639,52.2,198.3
2026-07-27 19:44:41,12,17038,32639,52.2,0
2026-07-27 19:44:47,15,17039,32639,52.2,0
2026-07-27 19:44:54,15,17043,32639,52.2,0
2026-07-27 19:45:00,14,17048,32639,52.2,197.3
2026-07-27 19:45:07,12,17054,32639,52.3,0
2026-07-27 19:45:13,15,17069,32639,52.3,0
2026-07-27 19:45:20,23,17046,32639,52.2,0
2026-07-27 19:45:26,14,17051,32639,52.2,0
2026-07-27 19:45:33,17,17063,32639,52.3,0
2026-07-27 19:45:39,11,17059,32639,52.3,0
2026-07-27 19:45:45,9,17063,32639,52.3,159.6
2026-07-27 19:45:52,15,17071,32639,52.3,0
2026-07-27 19:45:58,15,17054,32639,52.3,241.4
2026-07-27 19:46:05,51,17055,32639,52.3,0
2026-07-27 19:46:11,21,17065,32639,52.3,212
2026-07-27 19:46:18,23,17079,32639,52.3,77.7
2026-07-27 19:46:24,23,17058,32639,52.3,0
2026-07-27 19:46:31,18,17068,32639,52.3,0
2026-07-27 19:46:37,21,17052,32639,52.2,0
2026-07-27 19:46:43,19,17037,32639,52.2,0
2026-07-27 19:46:50,16,17038,32639,52.2,0
2026-07-27 19:46:56,21,17068,32639,52.3,272
2026-07-27 19:47:03,15,17072,32639,52.3,0
2026-07-27 19:47:09,9,17071,32639,52.3,0
2026-07-27 19:47:16,18,17085,32639,52.3,0
2026-07-27 19:47:22,42,17093,32639,52.4,664.1
2026-07-27 19:47:29,32,17100,32639,52.4,0
2026-07-27 19:47:35,34,17379,32639,53.2,1683.4
2026-07-27 19:47:41,23,17690,32639,54.2,0
2026-07-27 19:47:48,18,17741,32639,54.4,45.8
2026-07-27 19:47:54,51,17802,32639,54.5,0
2026-07-27 19:48:01,25,17762,32639,54.4,0
2026-07-27 19:48:07,20,17753,32639,54.4,0
2026-07-27 19:48:14,17,17802,32639,54.5,423.5
2026-07-27 19:48:20,16,17626,32639,54,0
2026-07-27 19:48:27,12,17622,32639,54,902
2026-07-27 19:48:33,23,17627,32639,54,3491.4
2026-07-27 19:48:40,40,17585,32639,53.9,0
2026-07-27 19:48:46,21,17552,32639,53.8,0
2026-07-27 19:48:52,9,17526,32639,53.7,0
2026-07-27 19:48:59,17,17526,32639,53.7,186.8
2026-07-27 19:49:05,25,17514,32639,53.7,0
2026-07-27 19:49:12,13,17516,32639,53.7,347.3
2026-07-27 19:49:18,23,17524,32639,53.7,0
2026-07-27 19:49:25,13,17535,32639,53.7,604.6
2026-07-27 19:49:31,12,17538,32639,53.7,0
2026-07-27 19:49:38,14,17538,32639,53.7,0
2026-07-27 19:49:44,11,17538,32639,53.7,0
2026-07-27 19:49:51,11,17546,32639,53.8,0
2026-07-27 19:49:57,17,17504,32639,53.6,0
2026-07-27 19:50:03,16,17517,32639,53.7,0
2026-07-27 19:50:10,13,17524,32639,53.7,156.2
2026-07-27 19:50:16,17,17515,32639,53.7,250.6
2026-07-27 19:50:23,15,17624,32639,54,0
2026-07-27 19:50:29,15,17537,32639,53.7,0
2026-07-27 19:50:36,19,17536,32639,53.7,171.5
2026-07-27 19:50:42,28,17570,32639,53.8,0
2026-07-27 19:50:49,15,17575,32639,53.8,0
2026-07-27 19:50:55,25,17550,32639,53.8,0
2026-07-27 19:51:01,24,17522,32639,53.7,323.4
2026-07-27 19:51:08,15,17521,32639,53.7,0
2026-07-27 19:51:14,24,17291,32639,53,0
2026-07-27 19:51:21,26,17329,32639,53.1,504.1
2026-07-27 19:51:27,29,17332,32639,53.1,0
2026-07-27 19:51:34,24,17351,32639,53.2,0
2026-07-27 19:51:40,10,17337,32639,53.1,0
2026-07-27 19:51:47,25,17314,32639,53,493.6
2026-07-27 19:51:53,21,17314,32639,53,0
2026-07-27 19:51:59,27,17318,32639,53.1,0
2026-07-27 19:52:06,23,17330,32639,53.1,0
2026-07-27 19:52:12,14,17332,32639,53.1,0
2026-07-27 19:52:19,20,17337,32639,53.1,0
2026-07-27 19:52:25,31,17342,32639,53.1,980.1
2026-07-27 19:52:32,12,17355,32639,53.2,0
2026-07-27 19:52:38,11,17345,32639,53.1,154.6
2026-07-27 19:52:45,12,17326,32639,53.1,15.9
2026-07-27 19:52:52,14,17354,32639,53.2,0
2026-07-27 19:52:59,20,17356,32639,53.2,0
2026-07-27 19:53:05,16,17359,32639,53.2,0
2026-07-27 19:53:12,14,17337,32639,53.1,263
2026-07-27 19:53:18,33,17369,32639,53.2,2756
2026-07-27 19:53:25,17,17386,32639,53.3,0
2026-07-27 19:53:31,12,17396,32639,53.3,0
2026-07-27 19:53:37,59,17400,32639,53.3,0
2026-07-27 19:53:44,11,17335,32639,53.1,153.5
2026-07-27 19:53:50,14,17345,32639,53.1,0
2026-07-27 19:53:57,15,17373,32639,53.2,46.2
2026-07-27 19:54:03,15,17377,32639,53.2,0
2026-07-27 19:54:10,9,17380,32639,53.2,340.1
2026-07-27 19:54:16,17,17389,32639,53.3,0
2026-07-27 19:54:23,17,17399,32639,53.3,0
2026-07-27 19:54:29,20,17401,32639,53.3,0
2026-07-27 19:54:36,20,17411,32639,53.3,0
2026-07-27 19:54:42,23,17380,32639,53.2,262.7
2026-07-27 19:54:48,24,17384,32639,53.3,0
2026-07-27 19:54:55,11,17372,32639,53.2,0
2026-07-27 19:55:01,15,17376,32639,53.2,0
2026-07-27 19:55:08,24,17381,32639,53.3,0
2026-07-27 19:55:14,12,17379,32639,53.2,0
2026-07-27 19:55:21,22,17379,32639,53.2,556.5
2026-07-27 19:55:27,13,17389,32639,53.3,0
2026-07-27 19:55:34,14,17355,32639,53.2,0
2026-07-27 19:55:40,42,17231,32639,52.8,0
2026-07-27 19:55:46,8,17217,32639,52.7,0
2026-07-27 19:55:53,3,17221,32639,52.8,0
2026-07-27 19:55:59,13,17265,32639,52.9,0
2026-07-27 19:56:06,2,17269,32639,52.9,0
2026-07-27 19:56:12,1,17258,32639,52.9,227
2026-07-27 19:56:19,26,17268,32639,52.9,0
2026-07-27 19:56:25,3,13830,32639,42.4,0
2026-07-27 19:56:31,22,14296,32639,43.8,2524.1
2026-07-27 19:56:38,2,14262,32639,43.7,0
2026-07-27 19:56:44,4,14284,32639,43.8,0
2026-07-27 19:56:51,9,14349,32639,44,93.7
2026-07-27 19:56:57,2,14286,32639,43.8,46
2026-07-27 19:57:04,3,14287,32639,43.8,0
2026-07-27 19:57:10,3,14276,32639,43.7,0
2026-07-27 19:57:16,6,14274,32639,43.7,880.7
2026-07-27 19:57:23,9,14270,32639,43.7,0
2026-07-27 19:57:29,4,14307,32639,43.8,0
2026-07-27 19:57:36,4,14285,32639,43.8,15.4
2026-07-27 19:57:42,4,14283,32639,43.8,15.4
2026-07-27 19:57:49,19,14287,32639,43.8,0
2026-07-27 19:57:54,10,14263,32639,43.7,0
2026-07-27 19:57:55,7,14271,32639,43.7,565
2026-07-27 19:58:00,2,14252,32639,43.7,0
2026-07-27 19:58:01,5,14252,32639,43.7,231.1
2026-07-27 19:58:07,7,14259,32639,43.7,1937.6
2026-07-27 19:58:08,3,14245,32639,43.6,0
2026-07-27 19:58:13,68,14600,32639,44.7,0
2026-07-27 19:58:14,43,14615,32639,44.8,0
